created_at,id,text,geo,coordinates,lang,timestamp_ms
Wed Sep 30 14:59:22 +0000 2015,649237105563037700,: Jeremy says we don't have enough houses in the UK. But wants to welcome refugees with open arms. He says we must be clear. E…,,,en,1443625162865
Wed Sep 30 14:59:24 +0000 2015,649237110457655300,": Ministeriale G7+ ""Call for increased humanitarian assistance to ",,,en,1443625164032
Wed Sep 30 14:59:24 +0000 2015,649237112886177800,Germany is helping refugees integrate by distributing Arabic versions of its constitution ,,,en,1443625164611
Wed Sep 30 14:59:26 +0000 2015,649237120062648300,TAKE NOTES AMERICA: Christian Refugees Attacked By Muslim Refugees So Here’s The German Solution: Is anyone su... ,,,en,1443625166322
Wed Sep 30 14:59:27 +0000 2015,649237123619496000,: Separate housing needed as Muslim “refugees” attack Christians. “Police have reached absolute breaking point”. /…,,,en,1443625167170
Wed Sep 30 14:59:32 +0000 2015,649237144490393600,"EU: Of 600,000 refugees, only 20% are Syrian &amp; 72% are men ",,,en,1443625172146
Wed Sep 30 14:59:32 +0000 2015,649237146436509700,"Speaking of refugees with lack of information, was shocked this weekend to see that refugees still crossing into Hungary from Serbia",,,en,1443625172610
Wed Sep 30 14:59:32 +0000 2015,649237147770208300,Germany prints its constitution in Arabic for refugees to learn - Reuters ,,,en,1443625172928
Wed Sep 30 14:59:34 +0000 2015,649237154229432300,"It's official: Presidential Determination for FY 2016 published yesterday---85,000 refugees …  via",,,en,1443625174468
Wed Sep 30 14:59:35 +0000 2015,649237158469828600,Interview shows what is happening with ,,,en,1443625175479
Wed Sep 30 14:59:36 +0000 2015,649237161712062500,TAKE NOTES AMERICA: Christian Refugees Attacked By Muslim Refugees So Here’s The German Solution  via,,,en,1443625176252
Wed Sep 30 14:59:37 +0000 2015,649237165356875800,": Russian forces will help Assad slaughter any who oppose him. Bombing civilians is Putin’s style, too. He’s also happy w mor…",,,en,1443625177121
Wed Sep 30 14:59:37 +0000 2015,649237167257075700,TAKE NOTES AMERICA: Christian Refugees Attacked By Muslim Refugees So Here’s The German Solution  via,,,en,1443625177574
Wed Sep 30 14:59:42 +0000 2015,649237186911432700,"The Arab boat: It’s an Arab-Palestinian Nakba, and we are all refugees   ",,,en,1443625182260
Wed Sep 30 14:59:46 +0000 2015,649237204208779300,: Obama to flood white neighborhoods with thousands of muslim refugees ,,,en,1443625186384
Wed Sep 30 14:59:46 +0000 2015,649237206733836300,: German Police Chief: Muslim Refugees Attacking Christian Refugees So Often They Should Be…  ,,,en,1443625186986
Wed Sep 30 14:59:48 +0000 2015,649237211636965400,": 160,000 ",,,en,1443625188155
Wed Sep 30 14:59:51 +0000 2015,649237225025204200,": A great new song from David Rovics - 1492 when 800,000 European refugees were forced to move south across the... http://t.c…",,,en,1443625191347
Wed Sep 30 14:59:52 +0000 2015,649237228883984400,: ,,,en,1443625192267
Wed Sep 30 14:59:56 +0000 2015,649237246911082500,": At the U.N., Japan pledged to increase aid to refugees uprooted by mayhem in the Middle East.  http…",,,en,1443625196565
Wed Sep 30 15:00:02 +0000 2015,649237271443578900,: Separate housing needed as Muslim “refugees” attack Christians. “Police have reached absolute breaking point”. /…,,,en,1443625202414
Wed Sep 30 15:00:03 +0000 2015,649237277227503600,: Maybe the Vatican should liquidate some of it's billions so ,,,en,1443625203793
Wed Sep 30 15:00:03 +0000 2015,649237277495926800,SOLUTION FOR REFUGEES PROBLEMS ,,,en,1443625203857
Wed Sep 30 15:00:04 +0000 2015,649237280427782100,"Monmouthshire council backs housing scheme for Syrian refugees. 

MONMOUTHSHIRE council has signalled it suppo... ",,,en,1443625204556
Wed Sep 30 15:00:07 +0000 2015,649237291941167100,'Refugees don't leave their conflicts behind'  via Christian refugees attacked by Muslims in Germany,,,en,1443625207301
Wed Sep 30 15:00:07 +0000 2015,649237294545702900,: This is what ,,,en,1443625207922
Wed Sep 30 15:00:08 +0000 2015,649237295749562400,": Refugees from AMERICA? When it turns to crap, we don't run to another country. We dust off the guns and fix it. ",,,en,1443625208209
Wed Sep 30 15:00:09 +0000 2015,649237299734052900,": From citizens to NGOs, everyone can play a role in helping refugees.
Here's how:  ",,,en,1443625209159
Wed Sep 30 15:00:12 +0000 2015,649237314871369700,: So Sturgeon is not - after all she claimed - going to give a home to Syrian refugees?  We said exactly this would... ht…,,,en,1443625212768
Wed Sep 30 15:00:13 +0000 2015,649237317270376400,We are refugees in a foreign place seeking acceptance from strangers,,,en,1443625213340
Wed Sep 30 15:00:13 +0000 2015,649237318629371900,,,,en,1443625213664
Wed Sep 30 15:00:13 +0000 2015,649237319497728000," If we had controlled immigration then we could have taken 100,000 refugees. And still have room for movement.",,,en,1443625213871
Wed Sep 30 15:00:14 +0000 2015,649237322467164200,: ,,,en,1443625214579
Wed Sep 30 15:00:17 +0000 2015,649237335184314400,: I stand with the plight of African refugees who are erased from narratives as an inconvenience. ,,,en,1443625217611
Wed Sep 30 15:00:18 +0000 2015,649237339869282300,": ""Other recent incidents include Muslim Chechens beating up Syrian Christians in a Berlin shelter.” ",,,en,1443625218728
Wed Sep 30 15:00:21 +0000 2015,649237350011248600,"Tune in to WINOL for, Refugees, smoking in cars and much much more at 5!",,,en,1443625221146
Wed Sep 30 15:00:21 +0000 2015,649237351437312000,: Mum's been in touch. We're sending the 90s to the refugees of Syria. (That Firetrap coat. Classic Bournemouth mate.) ht…,,,en,1443625221486
Wed Sep 30 15:00:22 +0000 2015,649237356164223000,": OPINION by | Cheney, Bush, Time to Give Your Homes to Refugees!  …",,,en,1443625222613
Wed Sep 30 15:00:23 +0000 2015,649237358857093100,Syrian refugees: Time to go  via,,,en,1443625223255
Wed Sep 30 15:00:25 +0000 2015,649237368587874300,": Russian forces will help Assad slaughter any who oppose him. Bombing civilians is Putin’s style, too. He’s also happy w mor…",,,en,1443625225575
Wed Sep 30 15:00:26 +0000 2015,649237372647837700,"""",,,en,1443625226543
Wed Sep 30 15:00:27 +0000 2015,649237375046910000, how many Syrian refugees you guys taking in?,,,en,1443625227115
Wed Sep 30 15:00:27 +0000 2015,649237375198044200,  (VOL 2 is SCHEDULED NOW. ,,,en,1443625227151
Wed Sep 30 15:00:27 +0000 2015,649237376326344700,: ,,,en,1443625227420
Wed Sep 30 15:00:28 +0000 2015,649237381351100400,": Yes let's take in refugees, who knows how many of them are members of ISIS? ",,,en,1443625228618
Wed Sep 30 15:00:28 +0000 2015,649237381866983400,Does your company recognise the contribution that ,,,en,1443625228741
Wed Sep 30 15:00:29 +0000 2015,649237383238434800,": The Burgher who wrote re: Syrian refugees that ""there are plenty of bridges to live under"" here, oughta be ashamed. http://t.…",,,en,1443625229068
Wed Sep 30 15:00:30 +0000 2015,649237387344805900,"Delighted that Claudine Leary, director of annual giving at MTSO, will be a panelist for this discussion in Denver.  ",,,en,1443625230047
Wed Sep 30 15:00:35 +0000 2015,649237408295297000,: Join us this Friday on Colwyn Bay beach by Poh Eirias to raise awareness for Syrian refugees ,,,en,1443625235042
Wed Sep 30 15:00:35 +0000 2015,649237411092918300,: want to bet many many more refugees are terrorists!?,,,en,1443625235709
Wed Sep 30 15:00:39 +0000 2015,649237425802207200,: Germany: Muslim refugees attack Christian refugees so often that police chief says they should be housed separately htt…,,,en,1443625239216
Wed Sep 30 15:00:41 +0000 2015,649237435914813400,: A photographer follows refugees as they seek refuge in Europe  ,,,en,1443625241627
Wed Sep 30 15:00:44 +0000 2015,649237447340105700,"‘Strangely, we ourselves are being blessed’ -  how churches in the Anglican are helping refugees ()",,,en,1443625244351
Wed Sep 30 15:00:44 +0000 2015,649237449600798700,": EU: Of 600,000 refugees, only 20% are Syrian &amp; 72% are men ",,,en,1443625244890
Wed Sep 30 15:00:45 +0000 2015,649237451085611000,: We must uphold people’s dignity in all crises. Safety &amp; security should be at the centre of everything we do. ,,,en,1443625245244
Wed Sep 30 15:00:45 +0000 2015,649237453811904500,Mark Zuckerberg's new plan would bring the ,,,en,1443625245894
Wed Sep 30 15:00:45 +0000 2015,649237454000623600,"Andy Burnham says immigration damages British wages and widens inequality, then says we're not doing enough to help ""refugees"". What?!?",,,en,1443625245939
Wed Sep 30 15:00:47 +0000 2015,649237461655289900,Follow phorographer on ,,,en,1443625247764
Wed Sep 30 15:00:48 +0000 2015,649237463412678700,": Refugees from AMERICA? When it turns to crap, we don't run to another country. We dust off the guns and fix it. ",,,en,1443625248183
Wed Sep 30 15:00:47 +0000 2015,649237461894348800,"Sonita has only seen Afghanistan on phones + films, but is intent on rebuilding her ancestral  ",,,en,1443625247821
Wed Sep 30 15:00:50 +0000 2015,649237473843765200,"Japan Prime Minster Shinzo Abe:

""Before accepting immigrants or 
refugees. we must raise our bih rate.""

Stupid Prime M. is Fascist.",,,en,1443625250670
Wed Sep 30 15:00:52 +0000 2015,649237480743567400,": Nizar Ali Badr (Latakia, Syria)
Refugees
found pebbles ",,,en,1443625252315
Wed Sep 30 15:00:54 +0000 2015,649237489505435600,: ,,,en,1443625254404
Wed Sep 30 15:00:55 +0000 2015,649237493787848700,"1/2 Most Syrians fleeing to Europe leaving because of government, not IS, attacks: ",,,en,1443625255425
Wed Sep 30 15:00:57 +0000 2015,649237501593407500,: Hundreds of refugees arrive in Greece from ,,,en,1443625257286
Wed Sep 30 15:00:57 +0000 2015,649237502822338600,: Aid for Refugees: Helping the Innocent Victims of War  ,,,en,1443625257579
Wed Sep 30 15:00:57 +0000 2015,649237504470687700,"Abe is insane..

Japan says it must look after its own before allowing in Syrian refugees | World news | The Guardian ",,,en,1443625257972
Wed Sep 30 15:01:00 +0000 2015,649237513215868900,": The Burgher who wrote re: Syrian refugees that ""there are plenty of bridges to live under"" here, oughta be ashamed. http://t.…",,,en,1443625260057
Wed Sep 30 15:01:01 +0000 2015,649237517976244200,,,,en,1443625261192
Wed Sep 30 15:01:01 +0000 2015,649237519423381500,": Farage: ""[4000 refugees a year is] irrelevant when you consider that 640,000 people settled in Britain last year ",,,en,1443625261537
Wed Sep 30 15:01:01 +0000 2015,649237518827802600,ACCESS TO EDUCATION: Landmark for &amp; asylumseekers in ,,,en,1443625261395
Wed Sep 30 15:01:02 +0000 2015,649237521931616300,": EU: Of 600,000 refugees, only 20% are Syrian &amp; 72% are men ",,,en,1443625262135
Wed Sep 30 15:01:02 +0000 2015,649237523567263700,": ""Please open the way"" 

",,,en,1443625262525
Wed Sep 30 15:01:03 +0000 2015,649237526067212300,"Manchester's old clothing depot for refugees, Quay Street, 1940
 
The ‘Mad Hatter’s Castle Boarding House’ was... ",,,en,1443625263121
Wed Sep 30 15:01:03 +0000 2015,649237529124831200,": Can Angela Merkel look at this?
How Do Syrian Women Feel about the Men Leaving for Europe as Refugees? …",,,en,1443625263850
Wed Sep 30 15:01:05 +0000 2015,649237534120083500,Germany: Muslim refugees attack Christian refugees so often that police chief says they should be housed separately ,,,en,1443625265041
Wed Sep 30 15:01:05 +0000 2015,649237534753562600,": At the U.N., Japan pledged to increase aid to refugees uprooted by mayhem in the Middle East.  http…",,,en,1443625265192
Wed Sep 30 15:01:05 +0000 2015,649237536380993500,Read at  the news ',,,en,1443625265580
Wed Sep 30 15:01:06 +0000 2015,649237540608720900,: ,,,en,1443625266588
Wed Sep 30 15:01:07 +0000 2015,649237543074967600,: The anti-ISIS outcome: Iran gets Iraq. Russia gets Syria. NATO gets the bill. EU gets the refugees.,,,en,1443625267176
Wed Sep 30 15:01:08 +0000 2015,649237548728848400,": Russian forces will help Assad slaughter any who oppose him. Bombing civilians is Putin’s style, too. He’s also happy w mor…",,,en,1443625268524
Wed Sep 30 15:01:10 +0000 2015,649237555544748000,"Europe's migrant crisis, ",,,en,1443625270149
Wed Sep 30 15:01:12 +0000 2015,649237563639771100,": When climate refugees arrive on new shores, there won't be a homeland left for them:  …",,,en,1443625272079
Wed Sep 30 15:01:12 +0000 2015,649237564843540500,youngrewired: Hack event on Friday with rewiredstate for Refugees - tickets:  ,,,en,1443625272366
Wed Sep 30 15:01:16 +0000 2015,649237583248126000,Norwegians fear disease from refugees ,,,en,1443625276754
Wed Sep 30 15:01:24 +0000 2015,649237617062596600,Aid for Refugees ,,,en,1443625284816
Wed Sep 30 15:01:32 +0000 2015,649237650906456000,Koach of  'We need all the tools on the table to address this issue' - hunger and refugees,,,en,1443625292885
Wed Sep 30 15:01:36 +0000 2015,649237667612356600,: On the ground providing medical care to refugees in Calais  via,,,en,1443625296868
Wed Sep 30 15:01:37 +0000 2015,649237672138022900,-Outreach at ,,,en,1443625297947
Wed Sep 30 15:01:38 +0000 2015,649237673027240000,: 42% of Palestine refugees treated for PTSD are under the age of 9.  ,,,en,1443625298159
Wed Sep 30 15:01:38 +0000 2015,649237675891798000,": Russian forces will help Assad slaughter any who oppose him. Bombing civilians is Putin’s style, too. He’s also happy w mor…",,,en,1443625298842
Wed Sep 30 15:01:41 +0000 2015,649237685723267100,: I stand with the plight of African refugees who are erased from narratives as an inconvenience. ,,,en,1443625301186
Wed Sep 30 15:01:42 +0000 2015,649237690081112000,": EU: Of 600,000 refugees, only 20% are Syrian &amp; 72% are men ",,,en,1443625302225
Wed Sep 30 15:01:45 +0000 2015,649237704094416900,": Sweden top donor to, UNHCR’s role is more impoant than ever! ",,,en,1443625305566
Wed Sep 30 15:01:45 +0000 2015,649237704987779100,@ AzucenaGarcia_: Does your company recognise the contribution that ,,,en,1443625305779
Wed Sep 30 15:01:45 +0000 2015,649237704991895600,"80,000, plus however-many ",,,en,1443625305780
Wed Sep 30 15:01:46 +0000 2015,649237709307924500,: Join us this Friday on Colwyn Bay beach by Poh Eirias to raise awareness for Syrian refugees ,,,en,1443625306809
Wed Sep 30 15:01:47 +0000 2015,649237712944410600,: These are some of the gorgeous ladies cooking the food for the refugees arriving in Europe. ,,,en,1443625307676
Wed Sep 30 15:01:50 +0000 2015,649237725636358100,: Jeremy says we don't have enough houses in the UK. But wants to welcome refugees with open arms. He says we must be clear. E…,,,en,1443625310702
Wed Sep 30 15:01:50 +0000 2015,649237726336843800,: Join us the Amnesty Group from Eirias Park School on Colwyn Bay beach  3.15 on Fri 2 Oct in a demo in suppoof refugees,,,en,1443625310869
Wed Sep 30 15:01:51 +0000 2015,649237727792267300,": EU: Of 600,000 refugees, only 20% are Syrian &amp; 72% are men ",,,en,1443625311216
Wed Sep 30 15:01:53 +0000 2015,649237737128656900,: ,,,en,1443625313442
Wed Sep 30 15:01:53 +0000 2015,649237738101809200,: Manufacturers refusing to sell ,,,en,1443625313674
Wed Sep 30 15:01:57 +0000 2015,649237753583022100,"It's official: Presidential Determination for FY 2016 published yesterday---85,000 refugees fo…  via",,,en,1443625317365
Wed Sep 30 15:01:57 +0000 2015,649237755055185900,Why don't refugees go to Ukraine?,,,en,1443625317716
Wed Sep 30 15:01:59 +0000 2015,649237760851738600," My point: if we accept Assad as the ""solution"", we'll also have to accept Syrian refugees are here to stay. All of them",,,en,1443625319098
Wed Sep 30 15:01:59 +0000 2015,649237761472356400,": Germany's police union calls for refugees to be separated by religion, w/protection for Christians, women, minors
https://t…",,,en,1443625319246
Wed Sep 30 15:02:00 +0000 2015,649237768695083000,: Jeremy says we don't have enough houses in the UK. But wants to welcome refugees with open arms. He says we must be clear. E…,,,en,1443625320968
Wed Sep 30 15:02:03 +0000 2015,649237779721797600,": Sonita has only seen Afghanistan on phones + films, but is intent on rebuilding her ancestral  http://t…",,,en,1443625323597
Wed Sep 30 15:02:04 +0000 2015,649237782855053300,-Outreach at ,,,en,1443625324344
Wed Sep 30 15:02:05 +0000 2015,649237788311834600,": Sonita has only seen Afghanistan on phones + films, but is intent on rebuilding her ancestral  http://t…",,,en,1443625325645
Wed Sep 30 15:02:06 +0000 2015,649237790320951300,": Ministeriale G7+ ""Call for increased humanitarian assistance to ",,,en,1443625326124
Wed Sep 30 15:02:06 +0000 2015,649237793009479700,: What is daily life like for Syrians still living in the country? ,,,en,1443625326765
Wed Sep 30 15:02:07 +0000 2015,649237794661994500,US will prepare to resettle both Syrian and African refugees  ,,,en,1443625327159
Wed Sep 30 15:02:07 +0000 2015,649237797967036400,"""200 refugees wielding table legs and bed frames staed a fight after they couldn't agree who got to use one of... ",,,en,1443625327947
Wed Sep 30 15:02:08 +0000 2015,649237801406435300,": The Burgher who wrote re: Syrian refugees that ""there are plenty of bridges to live under"" here, oughta be ashamed. http://t.…",,,en,1443625328767
Wed Sep 30 15:02:09 +0000 2015,649237805235859500,": Russian forces will help Assad slaughter any who oppose him. Bombing civilians is Putin’s style, too. He’s also happy w mor…",,,en,1443625329680
Wed Sep 30 15:02:10 +0000 2015,649237807240577000,: I stand with the plight of African refugees who are erased from narratives as an inconvenience. ,,,en,1443625330158
Wed Sep 30 15:02:10 +0000 2015,649237807630782500,: ,,,en,1443625330251
Wed Sep 30 15:02:11 +0000 2015,649237814140346400," We have just completed our first aid mission to Croatia, Hungary and Serbia for refugees - gripping stories and pics. interested?",,,en,1443625331803
Wed Sep 30 15:02:12 +0000 2015,649237818372259800,: This Western power has been accused of obsessing over the sexuality of LGBT refugees:  …,,,en,1443625332812
Wed Sep 30 15:02:15 +0000 2015,649237828518477800,Refugees welcome!!! ,,,en,1443625335231
Wed Sep 30 15:02:18 +0000 2015,649237840551788500,: ,,,en,1443625338100
Wed Sep 30 15:02:20 +0000 2015,649237851800866800,"If the U.S. Gov't did that, RWNJs heads would explode. ",,,en,1443625340782
Wed Sep 30 15:02:22 +0000 2015,649237857371091000,": ""It is deceitful to pretend that economic migrants are refugees."" My aicle in today's press. Have a read!  …",,,en,1443625342110
Wed Sep 30 15:02:25 +0000 2015,649237873321988100,2/2 Syrian regime would probably have collapsed if West had launched airstrikes two years ago: ,,,en,1443625345913
Wed Sep 30 15:02:26 +0000 2015,649237875565924400,"Maybe worried all their ""refugees"" will be sent there now to solve the problem  ",,,en,1443625346448
Wed Sep 30 15:02:27 +0000 2015,649237881135886300,: 4 ideas for for ,,,en,1443625347776
Wed Sep 30 15:02:28 +0000 2015,649237882968801300," Syrian refugees from war largely cause by our failed foreign policy. Oh, and where is WH on beheaded Christians? Crickets...",,,en,1443625348213
Wed Sep 30 15:02:28 +0000 2015,649237884390744000,Japan not taking in refugees; says it must look after its citizens first ,,,en,1443625348552
Wed Sep 30 15:02:28 +0000 2015,649237884311093200,: ,,,en,1443625348533
Wed Sep 30 15:02:29 +0000 2015,649237887972737000,: This is what ,,,en,1443625349406
Wed Sep 30 15:02:30 +0000 2015,649237890770300900,For the record I would welcome any Syrian refugees to Pittsburgh with open arms.,,,en,1443625350073
Wed Sep 30 15:02:30 +0000 2015,649237893416812500,: News agencies sympathize with 'Refugees' &amp; sanitize their repos -&gt; look what it really looks like on the ground! …,,,en,1443625350704
Wed Sep 30 15:02:32 +0000 2015,649237900098453500,: -Outreach at ,,,en,1443625352297
Wed Sep 30 15:02:34 +0000 2015,649237910311596000,: Is the ,,,en,1443625354732
Wed Sep 30 15:02:34 +0000 2015,649237911062233100,Japan not taking in refugees; says it must look after its citizens first - Fox News ,,,en,1443625354911
Wed Sep 30 15:02:35 +0000 2015,649237913243418600,": Refugees like this boy need food, water &amp; shelter right now. Rush lifesaving aid to refugees fleeing to ",,,en,1443625355431
Wed Sep 30 15:02:35 +0000 2015,649237913402609700,"On Refugees, be “Wise as Serpents” ",,,en,1443625355469
Wed Sep 30 15:02:37 +0000 2015,649237922235813900,": Does anyone seriously doubt that Europe has lost the will 2 defend itself -&gt; Austrian Police Overrun by ""Refugees""! https://t.c…",,,en,1443625357575
Wed Sep 30 15:02:39 +0000 2015,649237928237887500,Japan not taking in refugees; says it must look after its citizens first - Fox News ,,,en,1443625359006
Wed Sep 30 15:02:39 +0000 2015,649237928670068700,While refugees around the corner starve of hunger I.... ,,,en,1443625359109
Wed Sep 30 15:02:40 +0000 2015,649237934021832700,: ,,,en,1443625360385
Wed Sep 30 15:02:41 +0000 2015,649237937591193600,: News agencies sympathize with 'Refugees' &amp; sanitize their repos -&gt; look what it really looks like on the ground! …,,,en,1443625361236
Wed Sep 30 15:02:41 +0000 2015,649237938144976900,": Ministeriale G7+ ""Call for increased humanitarian assistance to ",,,en,1443625361368
Wed Sep 30 15:02:42 +0000 2015,649237944046354400,Germany prints its constitution in Arabic for refugees to learn  ,,,en,1443625362775
Wed Sep 30 15:02:43 +0000 2015,649237945501773800,: Hungary signed Refugee Convention: bars it from sending away refugees to countries which won't protect them …,,,en,1443625363122
Wed Sep 30 15:02:45 +0000 2015,649237955136102400,: ,,,en,1443625365419
Wed Sep 30 15:02:47 +0000 2015,649237961876176900,"E-mails warn of low-income housing, refugees if Higland Park ISD bond passes:  ",,,en,1443625367026
Wed Sep 30 15:02:47 +0000 2015,649237963910414300,"E-mails warn of low-income housing, refugees if Higland Park ISD bond passes ",,,en,1443625367511
Wed Sep 30 15:02:50 +0000 2015,649237976166330400,"""Finding Refuge in Music"" a multimedia story by  ",,,en,1443625370433
Wed Sep 30 15:02:52 +0000 2015,649237982998831100,UN High Commissioner for ,,,en,1443625372062
Wed Sep 30 15:02:55 +0000 2015,649237995569217500,Gary Welton: Refugees and the Moral Crisis of Our National Debt — The Patriot Post ,,,en,1443625375059
Wed Sep 30 15:03:00 +0000 2015,649238016465072100,The Islamic State's Frantic Response To The Wave Of Refugees Fleeing Syria ,,,en,1443625380041
Wed Sep 30 15:03:02 +0000 2015,649238026581844000,"Refugees &amp; IDPs shouldn't have 2 put their education on hold, we must combine education &amp; conventnl aid  ",,,en,1443625382453
Wed Sep 30 15:03:04 +0000 2015,649238036035817500,Lebanese Baptist churches are ministering to Syrian Refugees flooding Lebanon You can help. Go to ...,,,en,1443625384707
Wed Sep 30 15:03:06 +0000 2015,649238042738323500,": Repos of European Muslim ""refugees"" attacking Christians in Germany per police chief. They are reaping what they sowe…",,,en,1443625386305
Wed Sep 30 15:03:09 +0000 2015,649238054411083800,: ,,,en,1443625389088
Wed Sep 30 15:03:09 +0000 2015,649238056353013800,": Russian forces will help Assad slaughter any who oppose him. Bombing civilians is Putin’s style, happy w more refugees to EU",,,en,1443625389551
Wed Sep 30 15:03:09 +0000 2015,649238056709566500,: : 4 Millions ,,,en,1443625389636
Wed Sep 30 15:03:10 +0000 2015,649238061491032000,": Farage: ""[4000 refugees a year is] irrelevant when you consider that 640,000 people settled in Britain last year ",,,en,1443625390776
Wed Sep 30 15:03:11 +0000 2015,649238063835664400, the difficult Russian decision help the refugees or take to the sky in an area already bombed out.,,,en,1443625391335
Wed Sep 30 15:03:11 +0000 2015,649238064489861100,": ""Vast majority of refugees now entering Europe are fleeing Assad's murder machine, not ISIS.""  http://t.…",,,en,1443625391491
Wed Sep 30 15:03:12 +0000 2015,649238070332624900,"City &amp; State - Education in Exile, How Refugees in NY Struggle with Requirements  ",,,en,1443625392884
Wed Sep 30 15:03:15 +0000 2015,649238081950875600,It's amazing when ,,,en,1443625395654
Wed Sep 30 15:03:16 +0000 2015,649238084828164100, So you expect all those refugees to run back to Syria once the black shahada flag flies over the whole country?,,,en,1443625396340
Wed Sep 30 15:03:21 +0000 2015,649238105438986200,What will become of the refugees. Memoirs of a European Refugee. ,,,en,1443625401254
Wed Sep 30 15:03:22 +0000 2015,649238109482319900, The taking in of refugees isn't some humanitarian effoon behalf CF. It's just a front for a federal money,,,en,1443625402218
Wed Sep 30 15:03:22 +0000 2015,649238110027534300,": Tom Friedman believes Putin is fighting IS, Obama's trapped Putin, IS caused the refugees .... god bless us all. http://t.c…",,,en,1443625402348
Wed Sep 30 15:03:23 +0000 2015,649238114779680800,Check out the ,,,en,1443625403481
Wed Sep 30 15:03:24 +0000 2015,649238117778595800, Naturally....and thousands of other criminals will use the stream of illegal refugees to come to the EU....WAKE UP POLITITIANS!!!,,,en,1443625404196
Wed Sep 30 15:03:24 +0000 2015,649238119376666600,": City &amp; State - Education in Exile, How Refugees in NY Struggle with Requirements  ",,,en,1443625404577
Wed Sep 30 15:03:25 +0000 2015,649238122623029200,: Al ,,,en,1443625405351
Wed Sep 30 15:03:27 +0000 2015,649238130504171500,": ""Humans of New York"" shares stories of Europe's refugees in poignant photo series  …",,,en,1443625407230
Wed Sep 30 15:03:32 +0000 2015,649238151538438100,: -Outreach at ,,,en,1443625412245
Wed Sep 30 15:03:32 +0000 2015,649238151827976200,": EU: Of 600,000 refugees, only 20% are Syrian &amp; 72% are men ",,,en,1443625412314
Wed Sep 30 15:03:32 +0000 2015,649238153933496300,: Spaa fans will boycott tomorrow's match vs. APOEL  because UEFA will take from each sold ticket 1 € for refugees. htt…,,,en,1443625412816
Wed Sep 30 15:03:37 +0000 2015,649238171566387200,: TAKE NOTES AMERICA: Christian Refugees Attacked By Muslim Refugees So Here’s The German Solution: Is anyone su... http://t.…,,,en,1443625417020
Wed Sep 30 15:03:39 +0000 2015,649238182131667000,": If Australia wants a seat on, it should probably stop, you know, flouting international law by caging refugees. Just…",,,en,1443625419539
Wed Sep 30 15:03:39 +0000 2015,649238183423647700,: ,,,en,1443625419847
Wed Sep 30 15:03:40 +0000 2015,649238184367386600,": Rep suppos welcoming 100,000 Syrian refugees in 2016 ",,,en,1443625420072
Wed Sep 30 15:03:42 +0000 2015,649238193271873500,: Jeremy says we don't have enough houses in the UK. But wants to welcome refugees with open arms. He says we must be clear. E…,,,en,1443625422195
Wed Sep 30 15:03:42 +0000 2015,649238196572713000,: John Sweeney captures journey of migrants &amp; refugees from Greece to Hungary-Austria border. Facebook Q&amp;A live now …,,,en,1443625422982
Wed Sep 30 15:03:44 +0000 2015,649238204189687800,Pray for Syria. Pray for the refugees.,,,en,1443625424798
Wed Sep 30 15:03:47 +0000 2015,649238213706408000,: How 6 creatives around the world are helping refugees reclaim their identities  ,,,en,1443625427067
Wed Sep 30 15:03:47 +0000 2015,649238214377537500,": 80,000, plus however-many ",,,en,1443625427227
Wed Sep 30 15:03:47 +0000 2015,649238216516759600,": The Muslim ""refugees"" aren't playing well with the Christians in Germany. Gee, who could've seen that coming?! …",,,en,1443625427737
Wed Sep 30 15:03:47 +0000 2015,649238216822931500,: There's a statement: Banksy’s Dismaland will be repurposed to help shelter refugees in France ,,,en,1443625427810
Wed Sep 30 15:03:53 +0000 2015,649238239723786200,A very interesting question? IMMIGRANTS NOT REFUGEES ,,,en,1443625433270
Wed Sep 30 15:03:54 +0000 2015,649238243549052900,": Ministeriale G7+ ""Call for increased humanitarian assistance to ",,,en,1443625434182
Wed Sep 30 15:03:54 +0000 2015,649238245759430700,Eahworks Gardeners are looking forward to helping refugees tomorrow! ,,,en,1443625434709
Wed Sep 30 15:03:55 +0000 2015,649238247298588700,"Japanese women need to be angry for being used as a reason to reject refugees.  Is this how Japanese government want us to ""Shine""?No way.",,,en,1443625435076
Wed Sep 30 15:03:55 +0000 2015,649238250457034800,The World’s Congested Human Migration Routes in 5 Maps  ,,,en,1443625435829
Wed Sep 30 15:03:56 +0000 2015,649238253766242300,"Ghana, home to over 21,000 refugees from West Africa ",,,en,1443625436618
Wed Sep 30 15:03:56 +0000 2015,649238254395502600," may ""frontload"" its 5yr intake of 20k ",,,en,1443625436768
Wed Sep 30 15:03:59 +0000 2015,649238264201609200,Why The Wealthiest Gulf States Are Refusing Syrian Refugees  via,,,en,1443625439106
Wed Sep 30 15:03:59 +0000 2015,649238266420559900,: -Outreach at ,,,en,1443625439635
Wed Sep 30 15:04:00 +0000 2015,649238267997483000,,,,en,1443625440011
Wed Sep 30 15:04:01 +0000 2015,649238273253068800, so it has staed.Lets see how it ends.Germany will change forever n not for good  ,,,en,1443625441264
Wed Sep 30 15:04:01 +0000 2015,649238274117079000,"Some links to take action online, around Europe and around the world to help refugees.  ",,,en,1443625441470
Wed Sep 30 15:04:02 +0000 2015,649238278747635700,"Next dates:

SA. 03.10 ",,,en,1443625442574
Wed Sep 30 15:04:03 +0000 2015,649238281645899800,": 80,000, plus however-many ",,,en,1443625443265
